People_ID,d20,d21,d22,d23,d24,d25,d26,d27
16307,288,360,447,554,681,830,1011,1227
16308,339,421,522,644,789,960,1166,1413
16309,294,367,457,564,693,844,1028,1247
16310,194,249,314,391,486,596,732,891
16311,362,448,552,677,827,1005,1222,1479
16312,170,220,278,348,433,533,654,799
16313,319,399,493,606,744,905,1103,1336
16314,262,330,413,512,630,769,938,1139
16315,346,430,533,656,801,974,1182,1433
16316,286,358,445,549,675,823,1003,1217
16317,193,246,311,391,486,597,731,891
16318,338,421,520,640,782,952,1157,1402
16319,195,247,311,389,483,593,726,885
16320,148,194,247,314,393,485,595,729
16321,421,521,640,784,955,1159,1407,1701
16322,250,314,391,487,599,732,894,1086
16323,376,467,575,708,863,1049,1274,1542
16324,267,333,415,516,634,773,943,1145
17622,287,360,447,554,679,828,1008,1223
17634,400,493,607,745,910,1105,1342,1623
17639,152,195,251,319,399,491,606,740
17644,255,320,401,497,611,746,910,1106
17652,271,339,421,522,641,782,953,1157
17653,384,475,585,720,881,1070,1297,1571
17656,156,201,256,325,403,497,613,748
17667,189,241,304,383,474,582,715,871
17670,115,154,199,255,322,399,493,606
17671,153,198,254,322,401,494,609,744
17673,314,392,486,597,731,890,1082,1312
17678,198,253,320,401,496,608,745,907
17682,288,362,449,557,685,835,1017,1234
17689,380,471,581,715,871,1059,1285,1556
17696,277,346,430,530,653,797,972,1180
17714,130,172,223,285,359,444,548,671
17716,328,408,506,625,766,932,1134,1374
17717,294,369,459,566,694,845,1028,1248
17725,159,207,262,333,416,512,630,769
17729,268,337,418,516,635,775,946,1148
17731,306,382,475,586,718,874,1064,1290
17739,123,162,211,267,335,416,514,630
17741,430,531,654,799,974,1182,1433,1733
17747,367,454,559,688,842,1023,1241,1504
17750,316,395,488,601,736,896,1090,1322
17751,150,196,251,319,398,491,604,738
17753,174,224,284,359,445,547,671,819
17758,267,336,418,519,640,781,951,1155
17759,145,188,241,307,383,473,582,712
17767,243,306,383,478,589,720,878,1068
17768,360,448,552,680,830,1009,1224,1483
17773,437,537,661,812,990,1201,1455,1760
17787,249,312,390,482,595,727,888,1079
17792,367,455,561,691,844,1026,1245,1508
17794,440,541,663,811,989,1199,1454,1758
17799,336,418,518,640,785,954,1161,1406
17802,129,170,218,279,349,432,534,654
17805,402,496,612,749,914,1110,1346,1629
17815,217,275,345,428,529,647,791,963
17816,428,527,647,793,965,1172,1421,1719
17817,327,407,504,621,760,924,1125,1363
17821,415,511,629,769,938,1138,1382,1671
17823,178,230,290,362,450,554,679,829
17824,404,498,612,750,917,1113,1352,1635
17825,332,413,513,631,772,940,1144,1386
17828,168,216,273,345,431,530,651,795
17838,305,381,474,583,714,869,1060,1284
17840,289,363,451,556,682,832,1013,1229
17842,363,452,559,686,838,1018,1236,1497
17847,337,420,520,640,785,955,1160,1406
17859,397,492,605,742,906,1100,1333,1614
17864,198,252,316,396,489,599,733,894
17865,407,503,621,759,926,1124,1364,1650
17869,313,390,484,599,733,893,1085,1316
17871,386,479,589,722,880,1069,1296,1570
17873,125,166,215,274,343,425,525,644
17877,134,174,225,286,358,442,545,668
17880,174,222,282,356,442,543,666,813
17884,435,537,660,810,985,1195,1449,1752
17888,162,208,265,336,418,514,632,772
17891,142,185,237,302,378,466,574,703
17901,152,196,250,316,393,485,597,730
17917,339,423,522,642,786,956,1162,1408
17926,127,168,219,279,348,431,532,652
17927,420,520,638,784,956,1160,1407,1702
17942,235,296,372,462,571,698,851,1036
17943,233,296,369,459,567,694,849,1032
17944,377,468,577,709,865,1051,1276,1545
17947,178,228,290,365,455,559,686,837
17948,248,313,389,482,594,726,886,1077
17949,123,164,211,267,335,414,513,629
17951,376,464,574,706,864,1050,1275,1544
17963,313,389,482,596,729,888,1080,1310
17969,147,192,245,310,386,477,586,717
17986,353,437,538,664,812,987,1199,1453
17991,450,554,681,835,1019,1236,1497,1811
18000,345,429,531,655,802,976,1186,1437
18001,328,410,507,625,764,930,1131,1371
18016,415,513,631,772,942,1143,1387,1678
18018,136,178,228,290,364,450,554,679
18021,168,217,274,344,427,525,644,787
18028,434,536,657,803,978,1186,1437,1739
18033,164,212,270,338,422,520,640,781
18039,362,450,557,686,837,1018,1238,1498
18040,434,537,661,809,987,1197,1450,1754
18042,276,346,432,536,660,805,980,1190
18070,302,375,466,574,705,859,1046,1269
18078,377,466,574,703,859,1043,1266,1533
18082,347,429,529,653,798,970,1179,1428
18083,264,332,414,511,630,769,938,1139
18084,267,335,417,516,635,775,945,1148
18096,180,229,290,366,454,558,685,835
18104,396,489,601,739,901,1094,1328,1607
18113,148,191,245,312,389,480,592,723
18118,442,546,672,825,1003,1217,1477,1785
18119,344,429,530,651,797,970,1179,1428
18121,351,437,541,666,815,990,1204,1458
18123,274,345,430,534,658,802,977,1186
18139,258,324,403,499,616,752,918,1115
18158,447,552,677,827,1006,1221,1479,1789
18159,247,312,389,485,596,728,888,1080
18163,132,174,226,287,359,443,547,670
18165,286,359,446,550,675,823,1002,1216
18174,274,344,429,530,650,793,968,1174
18176,313,391,485,600,734,894,1087,1318
18194,358,443,545,669,818,994,1207,1462
18197,217,274,346,430,530,649,794,966
18205,115,153,199,255,321,398,492,604
18210,362,449,553,682,835,1015,1233,1493
18219,140,184,236,298,372,460,568,695
18225,225,285,357,443,547,669,819,996
18228,423,524,643,787,959,1163,1412,1707
18229,337,420,521,640,784,953,1158,1404
18231,384,474,584,719,878,1067,1295,1568
18239,129,171,220,279,351,435,538,659
18244,179,228,288,360,448,551,676,825
18270,159,206,264,331,414,509,626,765
18276,263,332,412,512,631,771,940,1142
18279,426,526,648,792,965,1172,1422,1720
18282,269,339,421,523,642,783,955,1159
18298,402,498,613,751,918,1114,1353,1637
18303,348,433,535,658,806,980,1191,1443
18305,446,549,673,822,1002,1215,1472,1780
18309,336,418,517,638,781,950,1154,1399
18311,361,447,551,676,827,1006,1223,1481
18318,295,368,456,563,691,842,1026,1244
18328,262,327,409,506,621,758,924,1123
18340,185,236,299,373,462,568,695,848
18341,308,383,475,587,721,879,1068,1296
18344,126,167,216,275,347,430,532,651
18361,167,214,271,344,428,527,646,789
18362,415,511,627,769,938,1138,1380,1670
18366,282,353,439,545,669,816,993,1206
18382,287,357,443,549,675,823,1002,1216
18387,247,309,388,483,596,728,887,1079
18394,169,219,278,350,436,537,658,804
18399,289,361,448,556,681,830,1011,1227
18404,123,162,209,269,338,419,518,635
18416,132,173,223,286,358,443,545,668
18420,348,433,535,658,803,977,1186,1437
18425,132,174,226,287,360,444,549,672
18437,219,277,346,432,533,653,798,971
18439,111,146,192,248,313,388,481,591
18442,434,536,658,805,982,1192,1445,1748
18443,202,255,321,403,499,612,749,913
18447,112,149,193,250,315,391,484,594
18448,357,443,546,670,821,998,1213,1469
18454,163,212,271,341,426,524,645,787
18459,284,354,439,544,669,816,993,1206
18460,113,150,195,249,315,391,485,595
18463,259,327,408,507,624,762,929,1129
18470,134,176,228,288,362,447,553,676
18478,355,441,546,671,822,999,1214,1470
18485,189,240,302,377,469,576,705,860
18492,151,197,252,320,398,491,604,738
18495,293,368,457,562,691,842,1026,1244
18496,392,484,595,732,893,1084,1316,1593
18501,297,372,461,568,695,847,1031,1251
18510,280,351,435,540,663,809,986,1197
18511,429,529,649,793,966,1172,1422,1720
18517,212,269,337,420,519,636,777,947
18528,181,233,295,372,460,565,693,845
18530,179,228,290,364,454,557,683,833
18535,388,480,591,725,887,1077,1307,1582
18542,140,181,233,297,372,459,566,693
18554,277,346,432,537,658,802,978,1187
18556,247,309,385,480,592,724,884,1074
18559,240,303,378,471,581,710,867,1054
18563,346,429,532,654,800,973,1184,1434
18567,400,495,609,749,913,1108,1346,1628
18573,400,493,607,743,906,1100,1335,1616
18586,332,412,509,625,765,931,1133,1373
18601,298,374,465,573,702,855,1041,1263
18606,185,236,297,371,461,566,695,847
18610,291,363,451,556,683,833,1015,1231
18615,218,278,347,433,533,653,798,971
18618,421,520,640,784,956,1160,1406,1701
18622,383,475,586,720,879,1068,1298,1570
18623,242,303,379,472,580,709,864,1051
18626,444,549,674,827,1008,1222,1483,1792
18628,178,229,291,365,454,558,683,834
18651,344,428,529,651,797,969,1177,1426
18652,317,393,486,601,737,898,1093,1325
18673,320,399,495,611,748,910,1106,1341
18674,164,213,272,343,427,525,646,788
18682,197,250,317,397,491,602,737,898
18686,129,170,220,282,354,438,541,663
18702,231,291,365,456,562,688,841,1023
18706,345,428,529,653,800,973,1181,1432
18707,346,431,533,656,803,977,1188,1439
18709,181,232,295,372,463,569,696,850
18714,154,200,256,322,402,496,610,746
18721,113,149,195,250,316,392,487,597
18728,362,448,552,679,830,1008,1226,1484
18738,404,498,612,748,912,1107,1344,1626
18740,140,182,234,297,372,459,566,693
18741,160,205,263,333,416,512,631,770
18752,202,255,321,401,497,609,746,909
18755,380,472,582,713,870,1057,1283,1553
18756,226,286,360,448,554,677,828,1007
18765,381,472,583,716,875,1063,1289,1561
18766,127,167,216,274,346,428,529,648
18767,342,423,523,644,789,960,1168,1415
18772,118,158,205,260,329,407,503,617
18773,442,546,671,823,1003,1217,1477,1785
18778,198,254,321,401,495,608,745,907
18780,449,553,678,829,1009,1224,1484,1794
18783,277,345,429,532,653,797,971,1179
18798,379,471,580,713,869,1056,1283,1553
18818,275,343,428,530,653,796,972,1179
18825,187,237,299,375,464,570,700,853
18830,383,473,583,715,875,1063,1290,1562
18833,259,324,403,498,613,749,913,1110
18835,216,275,344,431,533,653,797,971
18840,356,440,545,668,818,994,1209,1464
18842,120,160,206,262,330,409,506,621
18850,257,321,401,496,610,745,910,1105
18857,286,358,446,552,679,828,1009,1224
18870,141,183,235,300,376,464,573,701
18879,119,156,202,259,326,404,499,613
18892,149,192,246,311,389,479,591,722
18897,293,366,455,561,687,837,1021,1238
18899,186,237,299,376,468,575,704,859
18904,428,527,646,792,966,1173,1421,1720
21424,286,356,442,548,674,822,1001,1215
21425,234,297,370,459,565,691,843,1026
21426,270,339,422,521,641,782,954,1158
21427,138,180,231,293,367,453,558,684
21428,113,149,195,252,316,392,486,597
21429,264,333,414,512,630,769,937,1138
21430,258,325,405,504,620,757,925,1123
21431,444,548,673,824,1005,1219,1479,1788
21432,391,484,595,732,893,1085,1317,1594
21433,420,517,637,779,949,1151,1397,1690
21434,437,538,661,812,989,1199,1454,1758
21435,230,291,365,455,563,689,841,1023
21436,267,334,415,515,633,772,943,1144
21437,290,363,450,554,679,828,1008,1223
21438,384,475,584,719,878,1067,1295,1568
21439,415,511,627,769,937,1137,1378,1668
21440,384,475,585,718,877,1065,1292,1565
21441,348,432,532,653,799,971,1180,1430
21442,444,548,674,825,1007,1221,1480,1790
21443,265,334,415,516,636,776,945,1148
21444,347,432,534,656,802,975,1186,1436
21445,425,523,644,791,964,1170,1417,1715
21446,336,419,517,637,781,950,1154,1399
21447,329,409,505,622,761,926,1126,1365
21448,196,251,316,395,490,601,737,898
21449,192,244,309,387,481,590,722,881
21450,269,336,420,520,640,781,954,1157
21451,159,207,265,332,415,511,630,769
21452,323,403,499,614,754,918,1117,1354
21453,203,260,328,412,509,623,762,928
21454,210,266,335,418,516,632,774,942
21455,284,357,442,549,674,822,1002,1216
21456,161,209,266,334,415,511,627,767
21457,251,317,397,493,606,741,903,1098
21458,376,464,574,706,863,1049,1275,1543
21459,260,326,408,507,625,763,930,1130
21460,323,404,500,617,756,920,1119,1356
21461,265,334,415,514,631,770,940,1141
21462,294,369,458,567,695,847,1031,1251
21463,235,298,374,464,573,701,854,1040
21464,302,375,467,577,709,863,1052,1275
21465,388,479,589,721,882,1071,1301,1574
21466,156,200,257,324,404,498,611,748
21467,292,365,453,558,683,833,1013,1230
21468,272,341,426,526,645,787,959,1165
21469,275,343,427,529,649,792,967,1173
21470,111,146,190,245,309,384,477,585
21471,336,419,517,635,776,944,1149,1392
21472,135,177,229,289,363,449,552,677
21473,436,538,662,813,990,1201,1455,1760
21474,387,479,591,725,886,1076,1305,1580
21475,354,439,541,665,812,987,1200,1453
21476,288,359,447,553,680,829,1008,1224
21477,381,473,583,716,876,1064,1291,1563
21478,358,446,549,675,826,1004,1219,1477
21479,110,146,189,243,308,382,474,582
21480,266,333,416,514,633,772,942,1144
21481,155,200,254,320,399,492,607,741
21482,247,312,389,481,593,725,886,1076
21483,265,331,414,514,632,771,940,1142
21484,375,463,571,703,859,1044,1269,1536
21485,146,188,241,306,382,471,581,710
21486,223,284,357,443,546,669,816,994
21487,210,265,332,413,511,626,766,933
21488,446,550,676,825,1006,1220,1481,1790
21489,247,312,389,481,592,723,881,1072
21490,213,269,338,421,522,640,783,953
21491,318,396,490,604,739,900,1095,1328
21492,292,366,455,561,687,837,1020,1237
21493,216,274,346,429,530,649,795,967
21494,124,162,210,268,336,416,514,631
21495,357,442,546,670,818,995,1209,1464
21496,300,375,464,573,702,855,1042,1263
21497,434,535,656,803,978,1187,1438,1740
21498,157,204,261,327,409,503,619,756
21499,372,459,565,693,848,1030,1251,1515
21500,250,313,390,482,593,724,885,1075
21501,436,538,662,810,987,1198,1452,1756
21502,152,195,250,314,392,484,596,729
21503,329,408,506,623,763,928,1129,1368
21504,119,157,205,264,330,409,507,621
21505,421,520,641,787,961,1166,1415,1711
21506,415,512,629,771,941,1142,1385,1676
21507,393,485,596,733,894,1086,1318,1595
21508,176,226,288,363,452,555,682,832
21509,194,246,309,387,479,588,720,878
21510,297,370,459,568,696,848,1032,1252
21511,252,318,396,493,608,742,906,1100
21512,241,302,377,467,574,702,856,1041
21513,352,437,541,668,816,992,1206,1460
21514,439,541,663,812,990,1201,1455,1760
21515,232,294,369,460,566,692,845,1028
21516,410,508,625,766,935,1135,1376,1665
21517,128,170,218,279,351,434,535,656
21518,260,325,407,504,622,759,925,1124
21519,269,336,417,515,634,774,945,1147
21520,322,402,497,614,752,915,1115,1351
21521,421,520,638,784,956,1160,1407,1702
21522,212,269,339,424,526,644,788,959
21523,408,504,621,761,928,1127,1368,1655
21524,229,291,366,455,560,685,837,1018
21525,348,431,531,655,802,975,1184,1435
21526,298,373,463,570,699,852,1039,1260
21527,360,448,552,680,833,1012,1231,1490
21528,154,198,254,321,401,494,608,743
21529,180,229,289,363,450,552,678,827
21530,236,298,372,464,571,698,853,1037
21531,403,499,614,753,919,1116,1354,1638
21532,302,375,465,574,705,859,1046,1269
21533,220,277,349,433,535,655,800,974
21534,137,177,229,290,362,447,551,675
21535,295,367,456,565,693,844,1027,1246
21536,259,324,405,502,619,755,923,1120
21537,229,290,364,453,561,686,837,1019
21538,254,320,398,495,609,744,907,1102
21539,374,462,570,701,857,1042,1265,1532
21540,262,330,412,512,631,770,939,1140
21541,352,436,538,663,813,988,1202,1455
21542,341,425,527,647,793,964,1172,1420
21543,125,164,211,269,339,420,518,636
21544,357,441,545,670,820,997,1212,1468
21545,194,249,313,392,486,597,731,891
21546,254,318,396,491,603,737,898,1092
21547,150,193,247,311,389,480,591,723
21548,282,354,441,547,671,818,997,1210
21549,162,209,268,338,419,516,635,775
21550,370,459,566,696,851,1035,1258,1523
21551,150,193,248,312,389,480,589,721
21552,209,266,333,416,513,629,769,937
21553,187,237,301,376,466,572,700,854
21554,405,500,614,753,920,1117,1354,1639
21555,160,206,261,331,412,507,622,761
21556,170,217,277,349,435,535,656,801
21557,414,513,631,772,942,1143,1386,1677
21558,150,196,252,320,398,490,603,737
21559,188,239,302,377,468,574,705,859
21560,221,279,352,440,542,663,810,986
21561,322,399,495,611,748,911,1108,1343
21562,448,551,675,828,1007,1222,1482,1792
21563,312,387,479,591,724,882,1072,1301
21564,140,183,234,295,368,455,560,686
21565,346,429,529,653,800,973,1181,1432
21566,210,268,338,420,519,636,777,947
21567,358,446,550,675,826,1005,1221,1479
21568,124,164,213,272,341,422,523,640
21569,445,550,675,827,1009,1223,1482,1792
21570,272,339,423,523,644,786,957,1163
21571,220,278,350,435,538,658,805,979
21572,265,333,415,513,632,771,941,1142
21573,441,543,666,815,995,1207,1465,1771
21574,339,422,522,640,785,955,1161,1407
21575,320,398,492,606,742,903,1099,1332
21576,429,528,648,793,966,1172,1421,1719
21577,304,379,470,579,709,864,1050,1274
21578,183,235,296,369,459,564,690,842
21579,356,442,545,672,822,999,1213,1470
21580,232,291,365,456,562,687,841,1022
21581,214,273,343,429,530,649,793,966
21582,222,281,353,438,541,662,808,984
21583,237,297,373,464,572,699,853,1038
21584,228,289,361,450,555,679,831,1010
21585,288,360,446,553,678,827,1007,1222
21586,441,545,668,820,999,1211,1468,1775
21587,211,267,336,419,520,637,779,949
21588,341,422,521,641,783,953,1159,1404
21589,439,540,664,812,991,1202,1456,1762
21590,296,370,460,568,696,848,1032,1252
21591,317,393,489,601,735,895,1090,1321
21592,317,393,487,601,737,898,1091,1324
21593,371,458,566,698,852,1035,1257,1522
21594,189,242,304,381,473,580,711,867
21595,379,469,577,708,867,1053,1277,1547
21596,392,484,598,732,895,1087,1319,1597
21597,339,420,519,639,782,951,1157,1402
21598,171,218,278,350,437,537,661,806
21599,195,249,313,392,486,596,731,890
21600,237,299,376,466,575,703,859,1044
21601,436,537,659,807,983,1193,1447,1750
21602,279,349,434,535,657,802,976,1185
21603,204,259,327,410,508,623,761,928
21604,255,320,399,494,607,742,906,1100
21605,222,279,349,437,539,660,809,983
21606,434,535,658,805,981,1191,1442,1745
21607,194,247,310,390,482,592,724,883
21608,135,176,228,288,362,448,552,676
21609,436,537,659,808,985,1195,1449,1752
21610,152,195,251,317,395,487,599,733
21611,296,368,456,562,690,841,1024,1242
